video_id,time,author,text,emocja,pewnosc_emocji
2kcDXBHBFQ0,3 tygodnie temu (edytowany),@malgorzatawarzecha787,"Chciałabym się odnieść do kwestii tzw. TANIOŚCI elektrowni atomowej i/ lub jądrowej, o której tyle szumu ostatni w mediach. Proszę nie dać się zwieść. Koszty związane z budową rozruchem i pracą takiej elektrowni nie doczekały się oszacowania KOSZTÓW (PO STRONIE ""MA"") UTYLIZACJI ODPADÓW!!!!!!!!!!!!! I te koszty winny być dołączone do pierwotnego rachunku kosztów funkcjonowania takiej elektrowni,  A NIE SĄ!!! Otóż, okazuje się, że od dekad nasi zachodni sąsiedzi korzystając z dobrodziejstw elektrowni atomowej nie opracowali TANIEGO rozwiązania na UTYLIZACJĘ ODPADÓW JĄDROWYCH. Koszty takie, związane z szukaniem rozwiązań i WDROŻENIEM w życie UTYLIZACJI to horrendalny koszt, na który nie stać Polski, na który nie zdecydowali się Niemcy czy Francuzi, mimo, ze są to kraje znacznie zamożniejsze. To na co ""wpadli"" niemieccy decydenci, to wykup polskich kopalni oraz umieszczenie radioaktywnych odpadów generujących ciepło (=wybuchajacych) pod ziemią, na poziomie 450 m!!!!  W 2016 r w Bundestagu przeszła ustawa o POSZUKIWANIU I UMIESZCZENIU ODPADÓW RADIOAKTYWNYCH GENERUJĄCYCH CIEPŁO ""W INNYCH KRAJACH"". I nie chodzi tu o niemieckie kraje związkowe. Być może jest to jeden z WAŻNYCH powodów dlaczego Niemcy tak gorąco dążą do federalizacji Europy... Jak wyglądają miasta i wsie NA POWIERZCHNI  po wstrząsie w Tajlandii czy Tadżykistanie, którego epicentrum miało miejsce  na głębokości odpowiednio 10 km.=10 000m i 16 km = 16 000m, wszyscy widzieliśmy w ostatnich 3 tygodniach. Nie dystansujmy naszej polityki od USA, nie odrywajmy się od niej politycznie, ale spróbujmy wysłać jedną partię takich śmieci np. na słońce, rakietą Elona Muska.... Może się zgodzi? Życzę wszystkim przebudzenia patriotycznego i oddania głosu na kandydata dla którego POLSKA I PATRIOTYZM  jest  rzeczą nadrzędną! Pozdrawiam serdecznie.",LABEL_0,0.8829609155654907
7ML9uNOVyfA,1 miesiąc temu,@willpower8028,Dzięki naszym naciskom . Hehe chyba Tramp tupną nóżką dlatego Europa się obudziła,LABEL_0,0.8954654932022095
D-LSi_fUaK0,2 tygodnie temu,@imienazwisko5320,według politologów Braun zyskał.,LABEL_5,0.7544049620628357
0lM4Zsk9Pc8,1 miesiąc temu,@SzahMatt,przeciez ta debata to był skandal i nie rozumiem jak można tego bronić. Redaktor jak widać nie dopytuje. Ta debata to była chucpa za publiczne pieniądze. Pan Kwaśniewski leje wodę i rżnie głupa. Ile komitet trzaskowskiego zapłacił tvp za zrobienie tej debaty? ile mln złotych? jeśli nic to jest to skandaliczne.,LABEL_0,0.9302148818969727
2K0MIRUzPwI,2 tygodnie temu,@michalgonera3697,Tu nie ma co gadać Braun na prezydenta,LABEL_0,0.9134782552719116
gE0laXVB0qw,5 dni temu,@EufemiaMia,To jest właśnie kultura,LABEL_5,0.765993595123291
DNJ2CQ7D-84,12 dni temu,@ewazoadek6111,​@SplingerPLmówi prawdę,LABEL_5,0.8582709431648254
L81QkyEWMC0,4 dni temu,@KrzysztofGl-pz7vd,"Fajni Ci kandydaci. Tacy w sam raz do rządzenia państwem z kartonu.  
Oszuści, kłamcy, hipokryci i idioci. Naprawdę super. Od razu lepiej mi na sercu, że któryś z nich zostanie prezydentem Polski.",LABEL_0,0.5882103443145752
9evQ1IszSVY,1 miesiąc temu,@valsorim2661,Gościu Twoja i podobne podejście do wyboru prezydenta jest równoznaczna z unicestwianiem państwa polskiego. Neokonfederacja z Mentzenem to dalsze rządy PiS u. A Twój wybraniec jak zdradził swoich kumpli z Konfederacji to zdradzi i Polskę. To taki typ człowieka.,LABEL_0,0.9287735223770142
04dDzmL-LN8,1 miesiąc temu,@jarosawkoprowski6959, @MalgorzataPietrzak  przestać kłamać,LABEL_0,0.867195188999176
-JH9onEuq9M,3 dni temu (edytowany),@jerzyszymura,"CPK - żenujące, zastanawiam się, czy to sam wierzy we własne kłamstwa czy też jest to 100% cynizmu, czy jedno i drugie.",LABEL_0,0.8357812762260437
Vx5_YGvyhgY,3 tygodnie temu (edytowany),@dawidfron5083,"Stano ale z tego co ja kojarzę, to jeszcze w Kanale Sportowym mówiłeś o tym że chciałbyś wystartować w wyborach prezydenckich.",LABEL_0,0.6854796409606934
WP7EjE9zkUY,1 miesiąc temu,@rafirafaello2985,Ulica i zagranica ......na więcej Was nie stać?????,LABEL_0,0.8898948431015015
EpUhR6x10Ww,4 tygodnie temu (edytowany),@andrzejnowak5705,"Nawrocki nadal jest produktem tartacznym. Pilnował się, spinał, kontrolował ale dalej  to jest drewniane szare truchło. A Pana Mazurka chyba boli że Hołownia idzie jednak w górę... Jego wiarygodność ocenią wyborcy..",LABEL_0,0.7270447015762329
OYskjDJ63UQ,1 dzień temu,@khanitime,a ja nie wierze ze dzieki 800 masz wiecej rozumu,LABEL_0,0.8706685900688171
30dDnzGc3ag,1 miesiąc temu,@witkacysracy,Baba dosłownie zasnęła na debacie a i tak zaprezentowała się najlepiej - rozumiecie to?!,LABEL_0,0.6697239875793457
K4g_S65Yg-0,17 godzin temu,@mieczysawk9620,Oczywiście. Zgadzam się. Jako jedyny ma szansę coś zmienić.,LABEL_5,0.8988559246063232
Ty4lnOFWtl8,2 tygodnie temu,@tomcze8574,Czasy się zmieniły bo jesteśmy przed wyborami i trzeba mówić inaczej niż wcześniej. Ludzie łykają te bzdury,LABEL_0,0.9214691519737244
X-IprMKQavQ,3 tygodnie temu,@JoSt-ht6nu,Zamiast torby trzeba było wziąć zamrażarkę z sejmu.,LABEL_0,0.8471735119819641
990yN5U1o_I,2 tygodnie temu,@MalgorzataMaj12, @tomek82  ale bzdety. Tak normalnie z siebie piszesz takie bzdury?,LABEL_0,0.9234508275985718
D-LSi_fUaK0,2 tygodnie temu,@Teilo1995,"Szczerze, długi czas uważałem że jesteście w miarę niezależni i obiektywni ale teraz przed samymi wyborami to już się nawet ze swoimi sympatiami politycznymi nie kryjecie, poziom dawnego TVP. Żeby nie było sam Rafałka nie lubię to co robicie to jest już obrzydliwe",LABEL_2,0.9289119243621826
Q3mCysi5iWQ,1 miesiąc temu,@eldorado100100,"Jechali po Trzasku z każdej strony. Chyba najbardziej symboliczna była akcja z flagami, bo tutaj od Nawrockiego dostał z prawej strony, a potem jeszcze dostał z lewej strony od Biejat xD.",LABEL_0,0.5802809596061707
L8kqGzbmu6E,1 miesiąc temu,@madon999,Dała czadu. Kupie bilet na stand up 😄,LABEL_4,0.9297393560409546
K2lap6DAhbQ,3 tygodnie temu,@marekleszek3493,​ @dobreflow369 Powtarzasz się,LABEL_5,0.5469348430633545
hK8lGMkQKZk,4 dni temu,@vpelev,Grubo. Ale pytanie dlaczego emeryci maja dostawać 13 i 14? Skąd na to pieniądze??,LABEL_0,0.867095947265625
hK8lGMkQKZk,4 dni temu,@vpelev,@Vurrin  i to jest to mentzen tak powinien odpowiedzieć i nie uniknąć swoich słów.  Argument za likwidacja mniejsza podaż pieniądza więc możliwy spadek inflacji. Pieniądz zyska na wartości. Alee dziwię się...,LABEL_0,0.7931050062179565
YqfC1PvZtPg,4 tygodnie temu,@qwalsky8858,Pierwszy,LABEL_5,0.6500365138053894
9Sf6ZNMtUHs,13 dni temu,@madtechnocrat9234,"@ A kim są chrześcijanie jak nie odłamem żydów?
Wierzą w tego samego boga.
To jakby mówić że sunnici  to muzułmanie a szyici już nie.",LABEL_0,0.8394778370857239
kNOy3z2kl68,1 miesiąc temu (edytowany),@pasjadospa,"I to jest wysoki poziom. Sprzedałem tv, bo tam jest totalny kanał- zatkany, zaniedbany itd. Tutaj widzę b.dobry materiał. Obaj kandydaci są treściwi w tym, co mówią i ja się z tym zgadzam. Natomiast kandydatów, których pokazuje programownia/ reklamownia- tych nie biorę pod uwagę. Przez to zakłamanie w Polsce-- po 2020 widoczne najmocniej- wielu przedsiębiorców straciło firmę, majątek. A to się odbiło na wielu rodzinach. Moja firma również musiała zostać zamknięta. Za lockdown należy rozliczyć pewnych polityków. Byłem w pandemii w Dubaju na tydzień. Tam nie było takich ograniczeń, jak w Polsce. Owszem plastik na twarzy (niedotlenienie) był, ale można było jakoś żyć. Nie było takich głupot, że nie można o danej godzinie zrobić zakupów, że nie można było siedzieć na ławce- o i tutaj przypomina się historia- pewej grupie też zakazywano udział w wydarzeniach społecznych, chleb mogli kupić dopiero po 17. Bardzo mądrze mówił o tym śp Pan Marian Turski. A po 2020 kolejne antypolskie akcje. Kto by pomyślał, że Polak będzie miał gorzej w własnym kraju niż Ukrainiec. Pozdrawiam myślących- Marcin, niezależny fizjoterapeuta.",LABEL_1,0.5991808772087097
8Zy-iglLe4g,2 tygodnie temu,@MM-ph9ev,"Czy tylko ja mam wrażenie, że Stano łagodnie traktuje jedynie Memcena i Nawrockiego?",LABEL_0,0.8717021942138672
SFbEawrM9fk,1 miesiąc temu,@bartekkowalski8950,Braun 🧯🇵🇱,LABEL_5,0.9524279236793518
Vx5_YGvyhgY,3 tygodnie temu,@euo85,po rozmowie z Trumpem prozak przez miesiac ? rafik  może z tego nigdy nie wyjść....,LABEL_0,0.9220694303512573
-JH9onEuq9M,5 dni temu,@eSUBA94,ale oni nie chcieli CPK przed tamtymi wyborami i wygrali więc skąd teza że oni CPK pod wybory robią?,LABEL_0,0.8434560298919678
WP7EjE9zkUY,1 miesiąc temu,@raf5252,Za wszelką cene chce wygrac debate sam ze sobą😂,LABEL_0,0.9127079844474792
hMiniaOlEqM,1 miesiąc temu,@wolf7289,"@ bo się skapowali, że trzeba zabetonować układ z Magdalenki!",LABEL_0,0.9312435984611511
gE0laXVB0qw,5 dni temu,@quntrixpl3443, @liszkapliszka146  czysta woda sie leje buhahahahahahahahhaha xdddd,LABEL_0,0.7783466577529907
WuLUnOLbiNw,13 dni temu,@fnifiks9930," @WiesławBaszowiecki  pomijam fakt że chodzi mi oto że walczył bym z Rosją jako ""sojusznikiem""",LABEL_0,0.90085369348526
D-LSi_fUaK0,2 tygodnie temu,@rzezbi,korwin tez cale swoje zycie mowil prawde a w polityce duzo nie osiagnal wlasnie przez to,LABEL_0,0.5458153486251831
Bo_BY3jPsSY,2 tygodnie temu,@Tigercuddle,"Swiat sie zmienia ale serce ludzkie NIE POWINNO ,  Po tym ich poznacie .",LABEL_5,0.6601013541221619
H73KlhOd4hI,2 tygodnie temu,@DawidJanikowski-sj9rs,Powiedział że Duda to pacynka,LABEL_0,0.5665084719657898
-zVa1ibe11c,1 miesiąc temu,@PPPPpp-f5b,"To głosuj na Macieja Maciaka. Naprawdę wysoki poziom, jedyny który nie klepał schematów o silnej armii i wpuszczaniu kraju do wojny.",LABEL_0,0.8566787838935852
ITOoSsfuYY0,2 tygodnie temu,@grzesgrzesiowy6456,Taaaa. 🤣 miliony,LABEL_0,0.6123834252357483
SK8j0z_pUgg,1 miesiąc temu,@bowwak5366,​ @feignunraveler Większej laski niż tej którą TVP zrobił Trzaskowi z tą jego debatą nikt już nie zrobi.,LABEL_0,0.9148575663566589
rSb10kvikfo,1 miesiąc temu (edytowany),@marcink6988,"@teresastan4158  bardzo ciekawy jest twój tok rozumowania po pół roku oceniasz już rząd a 8 lat pisu jak ocenisz ile dotrzymali słowa bo jest cała lista nawet strona internetowa gdzie jest napisane 100 niespełnionych obietnic. Mówisz, że mentzen dotrzymał słowa bo gdzieś tam z wyborcami się umowił i pijawił? Łał 😅😅😅o to super a Trzaskowski co nie pojawiał się na wiecach na których miał być umówionych? A skoro mentzen się teraz nie pojawił Żeby udowodnić jaki to jest fantastyczny to tylko mu zaszkodzi. skoro nazywa debatę że to jest występ Klaunów To dlaczego on się nie pojawił i nie pokazał Jaki jest zajebisty koleś. Skoro jest taki super to by się przecież wyróżnił podczas debaty. Ale ci powiem czemu się nie pojawił: bo jak mu zadasz trudniejsze pytanie to on nie wie on nie pamięta on nie wie co mówił rok temu. A Ty se jeszcze kręty nko sama lajki dajesz,.  Jaki kandydat taki wyborcami 😅😅 czyli oszust. Zresztą o czym my gadamy on w ogóle do drugiej tury nie dojdzie więc nie pozdrawiam",LABEL_0,0.9201607704162598
RNJegyGxwFA,2 tygodnie temu,@bernardaprzybya-zaremba5252,Nie! Teraz jest Polska!,LABEL_0,0.7873720526695251
P9i0WWOhVRg,5 dni temu,@ZosiaMajseki,Głosuj na Brauna,LABEL_5,0.8249359726905823
0TcjkRqHNbA,2 tygodnie temu,@ernestazur733,Jak dla mnie  pytanie o Putina było celową pułapką i niestety dziennikarz z doświadczeniem  dał się zrobić jak małe dziecko.   Maciek powinien zawsze reagować  jak politycy tylko przyszywając mu etykietkę  gorącego przyjaciela Rosji.,LABEL_0,0.8969281911849976
hiCIBDQH2_g,2 tygodnie temu,@bartlomiejdul3910,Mogł się obronić a nie spierdalać,LABEL_0,0.7624490857124329
Vx5_YGvyhgY,1 miesiąc temu,@danutapersson7558,Nie lubię Senyszyn  i jej poglądów ale wypadła  suuuper staruszka 😂😂😂,LABEL_0,0.8815377950668335
kNOy3z2kl68,1 miesiąc temu,@tomekryfka, @zuo32167  on mężem stanu :-)? chyba systemu,LABEL_0,0.7374658584594727
FZYMg2ftHhE,4 tygodnie temu (edytowany),@krzysztofzajaczkowski7793,Widać że logika to nie jest twoja mocna strona 😅,LABEL_0,0.6498479247093201
ndNaCDxoRdo,1 miesiąc temu,@mikoajduszka1817,"​ @shainet9296  A prawica ciągle wyłącza myślenie na hasło ""patriotyzm"" - PiS i Konfa to niby swoich wyroborców nie wykorzystują? 😅",LABEL_0,0.9306517243385315
zchQKkgU2C4,4 dni temu,@JanuszMazurkiewicz-qv3yj,​ @dzieckoindygo777  Lepiej tego nie można było wyjaśnić. Zgadzam się całym sercem. Dziękuję ❤,LABEL_4,0.4436544179916382
xCyfQyPLHCs,1 dzień temu,@BenekS-c2j,P. Biejat. Ja jak zostane Prezydentem to bedzie tak co drugi dzien SWIETO A POMIEDZY TYMI SWIETAMI DZIEN WOLNY OD PRACY. BEDZIE JUKSUSOWO. TEGO PANI OCZEKUJE. BEDZIE WIECEJ W KIESZENIACH. SUPE.......🙉🙈,LABEL_0,0.672343373298645
Kp_JOaC6eYc,13 dni temu,@szymonkowalski4379," @morkelo-eo  porzuciła idealizm xddd. Nie, po prostu przyjęła inną taktykę. Wprowadzania nawet małych lewicowych zmian, zamiast wiecznego siedzenia i narzekania bez zmieniania czegokolwiek",LABEL_0,0.8703672289848328
zchQKkgU2C4,2 tygodnie temu (edytowany),@nataliagokol8770,"Coś pięknego 👍 Stanowski, Nawrocki, Mentzen i Jakubiak - prawdziwi wojownicy, jakich potrzebuje Polska.",LABEL_4,0.6400538086891174
-JH9onEuq9M,5 dni temu,@PablitoPOLSKA,Czemu ja nie zarabiam na komentarzach tak jak wy? Gdzie się mam zgłosić?!,LABEL_0,0.9362096786499023
ozmc8Wx_I2E,3 tygodnie temu,@ricardomews3597,wymyślają je sobie,LABEL_0,0.8443347215652466
-JH9onEuq9M,5 dni temu,@Bozena-,Strasznie delikatny Ten Stanowski bo i też Trzaskowski jest bardzo delikatny. Panie Stanowski kasa kasa kasa,LABEL_0,0.9191367030143738
WbAOafDzWJE,3 tygodnie temu,@ObywatelInkwizytor-he9uf, @kacperqaqa1067  Masz rację. Masz takie wrażenie.,LABEL_5,0.5233049988746643
YqfC1PvZtPg,2 tygodnie temu,@Lukaszgolba4340,A wybierając Mentzena i Nawrockiego  na Putina. Podobnie jak wybierając PiS który prowadził politykę Putina razem z Orbanem. Zalał Polskę ruskim węglem przez 6 lat Polska finansowała Putina potem sprzedał stację Lotos Węgierskiemu MOL skąd mają ropę z Rosji.,LABEL_0,0.8774092197418213
K2lap6DAhbQ,4 tygodnie temu,@MichalMichal-zf9sr,Dr Artur Bartoszewicz!,LABEL_5,0.9512391686439514
VUYpDca39E8,3 tygodnie temu,@quaintyob5670,"Oj tak, z pewnością",LABEL_5,0.5566950440406799
FAuWVKILK6U,5 dni temu,@Neon-cv5wj,Pan Nawrocki nawet przystojny i sexi.,LABEL_4,0.4884933531284332
e8XqrdckYCw,2 tygodnie temu,@Aleks-uy2vq,Holownia idz sie zaszczep i dostaniesz naklejkę dzielnego pacjenta!!!,LABEL_0,0.9290585517883301
PC2lqAnXzvA,1 miesiąc temu,@a.jkaklewski,@krystynamackowska5323  chyba Kosiniaka,LABEL_5,0.7296153903007507
4pPq-iaul-4,1 dzień temu,@krzysztofmiegon6504,Lansuj się Pan u siebie w kanale a nie zabieraj czas ludzuom w debacie prawdziwym kandydatom.,LABEL_0,0.9116941094398499
YqfC1PvZtPg,4 tygodnie temu,@Skonek-84,"Przecież ona nawet teraz ""nadaje"" w TVP : dzisiaj powiedziała że ""Trzaskowski jest lepszy niż przeciętny Polak"" ! Ona tam nawet jakby naszczała na flagę to by ją dalej trzymali.",LABEL_0,0.9094744920730591
WYXxQd5jZN4,3 tygodnie temu,@rainacherienne1010,"Wygral to za duze slowo, po prostu byl jedyny w miare",LABEL_0,0.8139105439186096
-JH9onEuq9M,4 dni temu,@Mi-yi9le,Da Wania,LABEL_5,0.9141297936439514
2K0MIRUzPwI,2 tygodnie temu,@dominem7556,Rafał nie uciekaj!,LABEL_0,0.8004547953605652
OJV7d4WEYq0,1 miesiąc temu,@lidiag7476,Trzaskowski ma klasę w przeciwieństwie do Nawrockiego wypadł bardzo dobrze w internecie wszyscy piszą Trzaskowski górą,LABEL_4,0.6874558925628662
bls2mr3zatc,1 miesiąc temu,@jacekm7370,Stanowski jako jedyny był szczery i nikogo nie udawał.😢,LABEL_0,0.9083591103553772
Q0OOXXbQKj8,1 miesiąc temu,@wojciechstrusiodolski8061," @raptuss8166  dobra sorki, nie wyłapałem trollowania 😁",LABEL_0,0.32657361030578613
iIDR7IJNv84,2 dni temu,@stefanlasota9087,Pan Marszalek to dupek,LABEL_0,0.8618274927139282
D-LSi_fUaK0,2 tygodnie temu (edytowany),@Radoslaw_Zal,"Od kiedy to dziennikarz decyduje o które miejsce walczą kandydaci? Nie walczą o trzecie miejsce tylko o pierwsze, rzetelność jak w TVP w likwidacji xD utwierdzanie politycznego betonu",LABEL_0,0.9126357436180115
oAdrF6BDCsU,2 tygodnie temu,@JacekCzajkowski-f5q,Biejat czy już wiesz z kim graniczy kraj którego chcesz być prezydentem????,LABEL_0,0.6396865844726562
7ML9uNOVyfA,1 miesiąc temu (edytowany),@MsYuula,"Hołownia: żeby w Polsce było więcej Polaków trzeba dawać socjal wszystkim Ukraińcom. 
Biejat: UE a co za tym idzie Polska nie powinna wydawać kasy na zakup paliw na swoje potrzeby,  zamiast, powinna przekazać pieniądze Ukrainie. Od tego w Polsce będzie cieplej.
Senyszen pyta: czy wizyta w Watykanie będzie pielgrzymka za państwowe pieniądze?
Nawrocki: W sumie to tak.
😂😂😂😂😂",LABEL_0,0.8370100259780884
94_Obg8edkA,8 dni temu,@maksymilian9731,"Nie będę głosował na Grzegorza Brauna, ale pani Marta Czech robi na mnie bardzo pozytywne wrażenie, życzę jej wielu sukcesów w polityce.",LABEL_4,0.9593322277069092
fET8Eqgq6b8,3 tygodnie temu,@danutapolok6766,"Słabiutko się prezentuje ,osobiście jest mi obojetny",LABEL_3,0.4720528721809387
Q3mCysi5iWQ,1 miesiąc temu,@CKMahmud,That part at 2:45 Instant goosebumps,LABEL_0,0.7738319635391235
8Lsam8InaT4,1 miesiąc temu,@SzalonyTygrys69,"Jeszcze nie oberzałem, ale domyślam się znając sympatie Dudka że wygrał Trzaskowski, albo przynajmniej zremisował. Po obejrzeniu zweryfikuję.",LABEL_5,0.5414872169494629
uoNr-izIr0o,13 dni temu,@GERWAZYJAKTONOLE,SUPER  🎉 Dupiarz   de  France   6 🌈🌈🌈 kolorowy  wladca  Warszawy  =  uczen  Gieremka  =  stypendysta  Jurka  Sorosa  = kandydat  polskojezycznego  Tusska,LABEL_0,0.5539941787719727
_nng5S5nYOQ,8 dni temu,@Krdys,🇵🇱🇵🇱 Grzegorz Braun 🇵🇱🇵🇱 Jedyny na straży Polski i Polaków. Właśnie takiego strażaka chcą prawdziwi Polacy.,LABEL_5,0.8974557518959045
3C_GeLOrXDg,5 dni temu,@GrażynaTargońska-v4y,Jak tysiące innych ludzi. Zgodnie z prawem.,LABEL_5,0.9341257214546204
Z89Qq74Fs00,1 miesiąc temu,@Rafter907,"​ @TheKseon  Stanowski wspomniał, że Trzaskowski obiecuje ludziom to co obiecało PO na pierwsze 100 dni rządów i można tak obiecywać.

No właśnie dlatego nie wprowadzają fajnych rzeczy teraz, a dopiero przed kolejnymi wyborami w 2027 roku, żeby ludzie nie zdążyli zapomnieć 😂 teraz nakradną, zrobią afery, ludzie zapomną, a przed wyborami parlamentarnymi na białym koniu łaskawie zrobią coś co obiecali.",LABEL_0,0.8880221247673035
G7Rusqg2LqY,2 tygodnie temu,@JerzykMalecki,Braun Prezydent Polski,LABEL_5,0.9369702935218811
e8XqrdckYCw,2 tygodnie temu,@romualdgromski6825,"kotlownia mowi ze nie chce wprowadzac euro. Oczywiscie ze nie chce bo zrozumial jaka to jest bzdura. Kotlownia jest tak samo wiarygodny jak teczowy rafal. Mentzen slaby w debaty... Braun pozamiatal, reszta bezplciowa",LABEL_0,0.9258525967597961
Ty4lnOFWtl8,13 dni temu,@p.s.2795,Czyli głosowanie na p. Brauna ma sens,LABEL_5,0.48912733793258667
af28AVRIyv4,1 miesiąc temu,@Bogumia-op9pc,"Wszyscy się wypowiedzą 12.V
Bo to jest termin debaty.
Wczoraj miało być spotkanie 1:1 Trzaskowski Nawrocki.
Zdecydował Hołownia,że się wepcha.",LABEL_5,0.5668748021125793
5VoS6Kzs6-Q,1 miesiąc temu,@ZofiaKoodziejczak-ty3pd,Rafałek pracował ha ha,LABEL_0,0.7788878679275513
Bo_BY3jPsSY,2 tygodnie temu,@kornelg8584,Szymon chce wprowadzić zakaz smartfonow na pogrzebach? 4:35:21 🤣,LABEL_0,0.6687445044517517
ssbRjaEMaYs,4 dni temu,@PartyHarddd,Dobra lufa w tle,LABEL_4,0.46008583903312683
gE0laXVB0qw,5 dni temu,@anitanowak7888,Przyszłam na ten kanał poczytać komentarze takiej sekty jak ty nie zawiodłam się 😂🍿,LABEL_0,0.7894523739814758
D-LSi_fUaK0,2 tygodnie temu,@EmTry1,"Bo niestety istnieje duża grupa naiwnych ludzi, którzy nabierają się na tego odklejeńca do tej pory.",LABEL_0,0.8728078007698059
vKShTQAk8IE,1 miesiąc temu,@adiso8055,@ Konfa jest przeciwko kobietom i to nie jest żart,LABEL_0,0.9052108526229858
Q3mCysi5iWQ,1 miesiąc temu (edytowany),@takcus,Co do pani p. Senyszyn - po pierwszej wypowiedzi myśl - przecież to Marek Jakubiak Trzaskowskiego,LABEL_0,0.788870096206665
D_oGq5bx7BM,1 miesiąc temu,@f7q15wfw8, @MichaBatur-hp7ei  🤣🤣🤣🤣,LABEL_0,0.752754807472229
8X7Jy-pR3Es,2 tygodnie temu,@jadwigaborys1129,"Brawo Marek Jakubiak bardzo
Dobre posuniecie
Z posłem Brunem. 
Wypunktowaliscie
Trzaskowskiego i cała lewa stronę.",LABEL_4,0.7970120906829834
vKShTQAk8IE,1 miesiąc temu,@nataliav2237," @liv70000  Nie manipuluj, mówił że się teraz nie opłaca wyjść z UE",LABEL_0,0.9150644540786743
rSb10kvikfo,1 miesiąc temu,@smajcik1884,Z jednej strony fakt kpina totalna.. z drugiej Polsat jako jedyny wyrazal chceci zaproszenia Republiki i TV24 do organizacji. TVP i TVN zablokowaly te mozliwosc. Wiec moje odczucia do Polsatu sa mocno mieszane teraz. Ciul wie do ktorej bramki graja.,LABEL_1,0.7146069407463074
EpUhR6x10Ww,4 tygodnie temu,@siema8553," @jokaplacek6489   Patrząc na sondaże, które mam nadzieję że są mocno kolorowane. Jednak są ludzie którzy na niego głosują.",LABEL_5,0.5214320421218872
XA85sfEWnXo,4 dni temu,@grzegorzbrzeczyszczykiewic3613,Senuszyn akysz babo jago,LABEL_0,0.5742846727371216
30dDnzGc3ag,1 miesiąc temu,@tobiaszbrzezny5556,Tylko Mentzen,LABEL_5,0.5591219663619995
HU_tOLI2Hvc,2 tygodnie temu,@TeresaTaraszka,Ale jak się oburzyli jak p. Braun im wygarnął. Biejat  azyzłożyła zawiadomienie do prokuratury.,LABEL_0,0.38976189494132996
vjf3BzpqDAk,2 tygodnie temu,@twórcza27,Trzask normalnie roztrzaskuje sam siebie.,LABEL_0,0.3890747129917145
Bo_BY3jPsSY,2 tygodnie temu,@klejnotnilu007,A szkoda,LABEL_0,0.8251095414161682
